uuid,ts,event_seq,full_s3_path,payload_timestamp,mark_summary,cls,coordinate_array,raw_payload,isroll
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:29:21,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155361682_full.jpg,1758155361883,"[{""cls"": ""waste"", ""coordinate"": [849, 531, 933, 597], ""detScore"": 73, ""reidScore"": 56}]",waste,"[849, 531, 933, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	73,
			""reidScore"":	56,
			""coordinate"":	[849, 531, 933, 597]
		}],
	""fullId"":	""1758155361682_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155361883,
	""msgId"":	""LB010131000A701709023P1758155361884""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:29:30,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155370025_full.jpg,1758155370422,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 939, 597], ""detScore"": 62, ""reidScore"": 58}]",waste,"[852, 531, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	62,
			""reidScore"":	58,
			""coordinate"":	[852, 531, 939, 597]
		}],
	""fullId"":	""1758155370025_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155370422,
	""msgId"":	""LB010131000A701709023P1758155370422""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:29:38,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155378411_full.jpg,1758155378825,"[{""cls"": ""waste"", ""coordinate"": [849, 531, 939, 597], ""detScore"": 52, ""reidScore"": 58}]",waste,"[849, 531, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	52,
			""reidScore"":	58,
			""coordinate"":	[849, 531, 939, 597]
		}],
	""fullId"":	""1758155378411_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155378825,
	""msgId"":	""LB010131000A701709023P1758155378825""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:29:47,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155386743_full.jpg,1758155387096,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 936, 597], ""detScore"": 50, ""reidScore"": 58}]",waste,"[852, 531, 936, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	50,
			""reidScore"":	58,
			""coordinate"":	[852, 531, 936, 597]
		}],
	""fullId"":	""1758155386743_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155387096,
	""msgId"":	""LB010131000A701709023P1758155387096""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:29:55,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155394839_full.jpg,1758155395216,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 936, 597], ""detScore"": 52, ""reidScore"": 57}]",waste,"[852, 531, 936, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	52,
			""reidScore"":	57,
			""coordinate"":	[852, 531, 936, 597]
		}],
	""fullId"":	""1758155394839_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155395216,
	""msgId"":	""LB010131000A701709023P1758155395216""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:30:03,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155403219_full.jpg,1758155403573,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 939, 597], ""detScore"": 57, ""reidScore"": 58}]",waste,"[852, 531, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	57,
			""reidScore"":	58,
			""coordinate"":	[852, 531, 939, 597]
		}],
	""fullId"":	""1758155403219_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155403573,
	""msgId"":	""LB010131000A701709023P1758155403573""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:30:11,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155411482_full.jpg,1758155411697,"[{""cls"": ""waste"", ""coordinate"": [852, 528, 936, 594], ""detScore"": 76, ""reidScore"": 55}]",waste,"[852, 528, 936, 594]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	76,
			""reidScore"":	55,
			""coordinate"":	[852, 528, 936, 594]
		}],
	""fullId"":	""1758155411482_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155411697,
	""msgId"":	""LB010131000A701709023P1758155411697""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:30:20,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155419863_full.jpg,1758155420205,"[{""cls"": ""waste"", ""coordinate"": [855, 531, 936, 597], ""detScore"": 70, ""reidScore"": 57}]",waste,"[855, 531, 936, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	70,
			""reidScore"":	57,
			""coordinate"":	[855, 531, 936, 597]
		}],
	""fullId"":	""1758155419863_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155420205,
	""msgId"":	""LB010131000A701709023P1758155420205""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:30:28,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155428203_full.jpg,1758155428560,"[{""cls"": ""waste"", ""coordinate"": [849, 531, 936, 597], ""detScore"": 67, ""reidScore"": 57}]",waste,"[849, 531, 936, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	67,
			""reidScore"":	57,
			""coordinate"":	[849, 531, 936, 597]
		}],
	""fullId"":	""1758155428203_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155428560,
	""msgId"":	""LB010131000A701709023P1758155428560""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:30:36,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155436537_full.jpg,1758155436903,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 939, 597], ""detScore"": 86, ""reidScore"": 57}]",waste,"[852, 531, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	86,
			""reidScore"":	57,
			""coordinate"":	[852, 531, 939, 597]
		}],
	""fullId"":	""1758155436537_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155436903,
	""msgId"":	""LB010131000A701709023P1758155436903""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:30:45,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155444659_full.jpg,1758155445010,"[{""cls"": ""waste"", ""coordinate"": [855, 528, 939, 597], ""detScore"": 67, ""reidScore"": 59}]",waste,"[855, 528, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	67,
			""reidScore"":	59,
			""coordinate"":	[855, 528, 939, 597]
		}],
	""fullId"":	""1758155444659_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155445010,
	""msgId"":	""LB010131000A701709023P1758155445010""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:30:53,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155452750_full.jpg,1758155453121,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 936, 597], ""detScore"": 59, ""reidScore"": 58}]",waste,"[852, 531, 936, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	59,
			""reidScore"":	58,
			""coordinate"":	[852, 531, 936, 597]
		}],
	""fullId"":	""1758155452750_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155453121,
	""msgId"":	""LB010131000A701709023P1758155453121""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:31:01,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155460842_full.jpg,1758155461220,"[{""cls"": ""waste"", ""coordinate"": [852, 528, 939, 597], ""detScore"": 63, ""reidScore"": 58}]",waste,"[852, 528, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	63,
			""reidScore"":	58,
			""coordinate"":	[852, 528, 939, 597]
		}],
	""fullId"":	""1758155460842_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155461220,
	""msgId"":	""LB010131000A701709023P1758155461220""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:31:09,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155469202_full.jpg,1758155469530,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 939, 597], ""detScore"": 67, ""reidScore"": 57}]",waste,"[852, 531, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	67,
			""reidScore"":	57,
			""coordinate"":	[852, 531, 939, 597]
		}],
	""fullId"":	""1758155469202_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155469530,
	""msgId"":	""LB010131000A701709023P1758155469530""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:31:17,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155477564_full.jpg,1758155477898,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 936, 597], ""detScore"": 60, ""reidScore"": 58}]",waste,"[852, 531, 936, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	60,
			""reidScore"":	58,
			""coordinate"":	[852, 531, 936, 597]
		}],
	""fullId"":	""1758155477564_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155477898,
	""msgId"":	""LB010131000A701709023P1758155477898""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:31:26,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155485897_full.jpg,1758155486245,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 939, 597], ""detScore"": 69, ""reidScore"": 57}]",waste,"[852, 531, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	69,
			""reidScore"":	57,
			""coordinate"":	[852, 531, 939, 597]
		}],
	""fullId"":	""1758155485897_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155486245,
	""msgId"":	""LB010131000A701709023P1758155486245""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:31:34,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155494226_full.jpg,1758155494609,"[{""cls"": ""waste"", ""coordinate"": [858, 528, 942, 594], ""detScore"": 70, ""reidScore"": 58}]",waste,"[858, 528, 942, 594]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	70,
			""reidScore"":	58,
			""coordinate"":	[858, 528, 942, 594]
		}],
	""fullId"":	""1758155494226_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155494609,
	""msgId"":	""LB010131000A701709023P1758155494609""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:31:42,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155502578_full.jpg,1758155502936,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 936, 594], ""detScore"": 65, ""reidScore"": 57}]",waste,"[852, 531, 936, 594]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	65,
			""reidScore"":	57,
			""coordinate"":	[852, 531, 936, 594]
		}],
	""fullId"":	""1758155502578_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155502936,
	""msgId"":	""LB010131000A701709023P1758155502936""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:31:51,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155510950_full.jpg,1758155511311,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 936, 597], ""detScore"": 67, ""reidScore"": 57}]",waste,"[852, 531, 936, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	67,
			""reidScore"":	57,
			""coordinate"":	[852, 531, 936, 597]
		}],
	""fullId"":	""1758155510950_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155511311,
	""msgId"":	""LB010131000A701709023P1758155511311""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:31:59,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155519056_full.jpg,1758155519391,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 939, 597], ""detScore"": 49, ""reidScore"": 58}]",waste,"[852, 531, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	49,
			""reidScore"":	58,
			""coordinate"":	[852, 531, 939, 597]
		}],
	""fullId"":	""1758155519056_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155519391,
	""msgId"":	""LB010131000A701709023P1758155519391""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:32:07,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155527183_full.jpg,1758155527447,"[{""cls"": ""waste"", ""coordinate"": [849, 528, 936, 597], ""detScore"": 45, ""reidScore"": 57}]",waste,"[849, 528, 936, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	45,
			""reidScore"":	57,
			""coordinate"":	[849, 528, 936, 597]
		}],
	""fullId"":	""1758155527183_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155527447,
	""msgId"":	""LB010131000A701709023P1758155527447""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:32:15,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155535537_full.jpg,1758155535918,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 936, 594], ""detScore"": 65, ""reidScore"": 57}]",waste,"[852, 531, 936, 594]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	65,
			""reidScore"":	57,
			""coordinate"":	[852, 531, 936, 594]
		}],
	""fullId"":	""1758155535537_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155535918,
	""msgId"":	""LB010131000A701709023P1758155535918""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:32:24,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155543854_full.jpg,1758155544196,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 939, 594], ""detScore"": 61, ""reidScore"": 58}]",waste,"[852, 531, 939, 594]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	61,
			""reidScore"":	58,
			""coordinate"":	[852, 531, 939, 594]
		}],
	""fullId"":	""1758155543854_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155544196,
	""msgId"":	""LB010131000A701709023P1758155544196""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:32:32,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155552215_full.jpg,1758155552559,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 939, 594], ""detScore"": 57, ""reidScore"": 57}]",waste,"[852, 531, 939, 594]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	57,
			""reidScore"":	57,
			""coordinate"":	[852, 531, 939, 594]
		}],
	""fullId"":	""1758155552215_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155552559,
	""msgId"":	""LB010131000A701709023P1758155552559""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:32:40,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155560537_full.jpg,1758155560755,"[{""cls"": ""waste"", ""coordinate"": [855, 531, 939, 597], ""detScore"": 65, ""reidScore"": 57}]",waste,"[855, 531, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	65,
			""reidScore"":	57,
			""coordinate"":	[855, 531, 939, 597]
		}],
	""fullId"":	""1758155560537_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155560755,
	""msgId"":	""LB010131000A701709023P1758155560755""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:32:49,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155568732_full.jpg,1758155569010,"[{""cls"": ""waste"", ""coordinate"": [852, 531, 939, 597], ""detScore"": 59, ""reidScore"": 58}]",waste,"[852, 531, 939, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	59,
			""reidScore"":	58,
			""coordinate"":	[852, 531, 939, 597]
		}],
	""fullId"":	""1758155568732_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155569010,
	""msgId"":	""LB010131000A701709023P1758155569010""
}",False
ee75b4d0-c05f-4e34-8d8e-89d62d582bd0,2025-09-18 00:32:57,1,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155577093_full.jpg,1758155577342,"[{""cls"": ""waste"", ""coordinate"": [849, 531, 936, 594], ""detScore"": 53, ""reidScore"": 57}]",waste,"[849, 531, 936, 594]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	53,
			""reidScore"":	57,
			""coordinate"":	[849, 531, 936, 594]
		}],
	""fullId"":	""1758155577093_full.jpg"",
	""eventSeq"":	1,
	""pictureSeq"":	8,
	""ts"":	1758155577342,
	""msgId"":	""LB010131000A701709023P1758155577342""
}",True
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:33:00,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155580417_full.jpg,1758155580696,"[{""cls"": ""waste"", ""coordinate"": [855, 528, 942, 597], ""detScore"": 65, ""reidScore"": 57}]",waste,"[855, 528, 942, 597]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	65,
			""reidScore"":	57,
			""coordinate"":	[855, 528, 942, 597]
		}],
	""fullId"":	""1758155580417_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	1,
	""ts"":	1758155580696,
	""msgId"":	""LB010131000A701709023P1758155580696""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:33:05,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155585258_full.jpg,1758155585532,"[{""cls"": ""waste"", ""coordinate"": [654, 627, 702, 774], ""detScore"": 40, ""reidScore"": 52}]",waste,"[654, 627, 702, 774]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	40,
			""reidScore"":	52,
			""coordinate"":	[654, 627, 702, 774]
		}],
	""fullId"":	""1758155585258_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	1,
	""ts"":	1758155585532,
	""msgId"":	""LB010131000A701709023P1758155585532""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:33:14,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155594685_full.jpg,1758155594959,"[{""cls"": ""waste"", ""coordinate"": [714, 570, 798, 660], ""detScore"": 52, ""reidScore"": 53}]",waste,"[714, 570, 798, 660]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	52,
			""reidScore"":	53,
			""coordinate"":	[714, 570, 798, 660]
		}],
	""fullId"":	""1758155594685_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	2,
	""ts"":	1758155594959,
	""msgId"":	""LB010131000A701709023P1758155594959""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:33:23,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155602986_full.jpg,1758155603339,"[{""cls"": ""waste"", ""coordinate"": [1053, 504, 1137, 585], ""detScore"": 40, ""reidScore"": 54}]",waste,"[1053, 504, 1137, 585]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	40,
			""reidScore"":	54,
			""coordinate"":	[1053, 504, 1137, 585]
		}],
	""fullId"":	""1758155602986_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	4,
	""ts"":	1758155603339,
	""msgId"":	""LB010131000A701709023P1758155603339""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:33:31,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155611605_full.jpg,1758155611868,"[{""cls"": ""waste"", ""coordinate"": [1020, 237, 1134, 315], ""detScore"": 79, ""reidScore"": 54}]",waste,"[1020, 237, 1134, 315]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	79,
			""reidScore"":	54,
			""coordinate"":	[1020, 237, 1134, 315]
		}],
	""fullId"":	""1758155611605_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	6,
	""ts"":	1758155611868,
	""msgId"":	""LB010131000A701709023P1758155611868""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:33:34,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155614641_full.jpg,1758155614888,"[{""cls"": ""waste"", ""coordinate"": [1008, 426, 1149, 516], ""detScore"": 78, ""reidScore"": 56}]",waste,"[1008, 426, 1149, 516]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	78,
			""reidScore"":	56,
			""coordinate"":	[1008, 426, 1149, 516]
		}],
	""fullId"":	""1758155614641_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	7,
	""ts"":	1758155614888,
	""msgId"":	""LB010131000A701709023P1758155614888""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:33:44,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155624309_full.jpg,1758155624620,"[{""cls"": ""waste"", ""coordinate"": [1014, 276, 1173, 393], ""detScore"": 69, ""reidScore"": 56}]",waste,"[1014, 276, 1173, 393]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	69,
			""reidScore"":	56,
			""coordinate"":	[1014, 276, 1173, 393]
		}],
	""fullId"":	""1758155624309_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	7,
	""ts"":	1758155624620,
	""msgId"":	""LB010131000A701709023P1758155624620""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:33:51,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155631006_full.jpg,1758155631356,"[{""cls"": ""waste"", ""coordinate"": [1014, 363, 1164, 456], ""detScore"": 93, ""reidScore"": 57}]",waste,"[1014, 363, 1164, 456]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	93,
			""reidScore"":	57,
			""coordinate"":	[1014, 363, 1164, 456]
		}],
	""fullId"":	""1758155631006_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	8,
	""ts"":	1758155631356,
	""msgId"":	""LB010131000A701709023P1758155631356""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:33:52,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155632601_full.jpg,1758155632964,"[{""cls"": ""waste"", ""coordinate"": [1014, 312, 1167, 411], ""detScore"": 93, ""reidScore"": 52}, {""cls"": ""waste"", ""coordinate"": [903, 996, 972, 1074], ""detScore"": 26, ""reidScore"": 50}]",waste,"[1014, 312, 1167, 411]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	93,
			""reidScore"":	52,
			""coordinate"":	[1014, 312, 1167, 411]
		}, {
			""cls"":	""waste"",
			""detScore"":	26,
			""reidScore"":	50,
			""coordinate"":	[903, 996, 972, 1074]
		}],
	""fullId"":	""1758155632601_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	8,
	""ts"":	1758155632964,
	""msgId"":	""LB010131000A701709023P1758155632964""
}",False
